session,predict
[2593],"[6342, 2594, 4810, 1063, 10218, 6618, 5911, 7033, 6742, 1484, 2028, 671, 1122, 2344, 6989, 2934, 2406, 7484, 9790, 6449]"
[10324],"[10060, 3788, 682, 532, 1021, 9151, 5885, 4077, 6056, 2271, 354, 8728, 3290, 1944, 7650, 255, 10612, 5540, 3657, 10536]"
[11418],"[4480, 973, 1456, 7536, 1984, 3715, 2112, 6372, 6388, 855, 8189, 11419, 2372, 638, 2025, 1441, 8980, 6717, 1476, 6342]"
[10158],"[10013, 4041, 10159, 6529, 6632, 225, 7253, 3973, 26, 394, 1713, 11311, 2569, 1366, 2947, 638, 10666, 887, 2970, 11441]"
"[1218, 1189, 8140, 973, 2283]","[11057, 3996, 430, 2762, 947, 150, 10679, 2284, 6939, 516, 2303, 3710, 1214, 5842, 1680, 6561, 5493, 600, 9011, 3473]"
[723],"[4025, 3515, 1028, 5224, 6875, 3195, 483, 1166, 3031, 546, 5005, 2806, 1849, 1453, 1246, 7137, 4464, 1172, 6877, 1474]"
[1132],"[6224, 1133, 8243, 7887, 1533, 2473, 5306, 4288, 5047, 3793, 10238, 2576, 6329, 1614, 1726, 3009, 4830, 6642, 7086, 3868]"
[3723],"[3541, 9556, 1244, 3724, 3479, 894, 6240, 870, 792, 5145, 4047, 1467, 867, 50, 2783, 634, 2019, 3360, 1050, 3685]"
[8723],"[545, 3411, 2902, 2355, 1484, 5065, 1300, 7962, 3977, 9756, 919, 1061, 5081, 2515, 2501, 920, 5695, 2146, 572, 3800]"
"[983, 1750]","[1870, 1751, 430, 3882, 1040, 5352, 8132, 5366, 1323, 9585, 1433, 10519, 7757, 7380, 3552, 8796, 3492, 835, 2025, 6835]"
"[590, 8635, 55]","[2135, 40, 5859, 1028, 1057, 11046, 1556, 2730, 300, 8327, 1373, 3626, 4355, 1700, 2584, 3882, 1273, 3019, 621, 271]"
[3882],"[4310, 8618, 2036, 7032, 9447, 7165, 1219, 7383, 252, 4795, 8526, 1690, 305, 7318, 5195, 4513, 5987, 328, 2826, 336]"
"[1456, 5226]","[1890, 6111, 1714, 2663, 3381, 2441, 8518, 1895, 3551, 1449, 5376, 3744, 7148, 1650, 725, 10214, 1848, 1662, 2917, 4909]"
[1302],"[59, 4185, 4960, 5034, 4088, 1143, 7998, 6286, 1303, 3121, 5904, 4444, 2937, 5136, 3692, 1342, 495, 159, 1186, 1204]"
[9901],"[1332, 5968, 3049, 75, 9110, 9902, 4893, 7678, 7294, 501, 7878, 3217, 3453, 5814, 6777, 1118, 3772, 628, 3566, 3550]"
[797],"[169, 18, 670, 11, 482, 1167, 946, 4904, 159, 798, 1453, 930, 3915, 7370, 170, 15, 5053, 2210, 366, 160]"
"[10138, 37]","[1380, 1221, 4254, 9562, 305, 5598, 4124, 3590, 4500, 7007, 7525, 724, 815, 2655, 8026, 779, 3918, 8218, 4185, 2123]"
"[1659, 482, 4233]","[10287, 4234, 4167, 1321, 6205, 7658, 6693, 5003, 3850, 1220, 1216, 189, 4528, 927, 204, 2833, 7557, 3325, 7493, 6996]"
"[9903, 26]","[3914, 8757, 10142, 7857, 8045, 3107, 2809, 6294, 7260, 4794, 3453, 8324, 3662, 10411, 339, 106, 4356, 2798, 5076, 5851]"
"[7354, 8144]","[489, 5738, 7924, 873, 7949, 8301, 3790, 3493, 1228, 5374, 7738, 5442, 3524, 3381, 6299, 572, 107, 5787, 2441, 545]"
[2841],"[1321, 3220, 2842, 2705, 305, 165, 4550, 3, 1694, 7211, 2702, 4191, 840, 1423, 3405, 2733, 4038, 2488, 5662, 5847]"
"[2, 2584]","[1513, 5218, 1251, 606, 11606, 2587, 5247, 1984, 3903, 2584, 803, 5432, 5730, 4921, 575, 2568, 2160, 47, 140, 215]"
[11142],"[6144, 3700, 3702, 430, 9, 10049, 8017, 309, 9047, 923, 6569, 2017, 1450, 2463, 991, 4777, 1491, 4439, 740, 4792]"
"[7895, 7481]","[3807, 9729, 2456, 10377, 846, 8096, 8688, 4349, 4217, 1971, 5796, 2534, 6546, 3074, 5077, 4574, 228, 7530, 3669, 4231]"
"[7101, 2880, 4233]","[3007, 4219, 7146, 1194, 3172, 2558, 4068, 1692, 7574, 8345, 4506, 71, 10612, 3531, 2477, 465, 7802, 8394, 448, 3214]"
"[1028, 7091]","[333, 1534, 2748, 8996, 2047, 1445, 9888, 3927, 2518, 2414, 2999, 7876, 4357, 7739, 8155, 10194, 1374, 1875, 3338, 2691]"
[4542],"[1795, 2894, 122, 1850, 185, 7465, 2229, 4199, 3376, 947, 4543, 8021, 1241, 4083, 6941, 930, 92, 541, 242, 2822]"
[1342],"[614, 757, 6299, 3848, 1217, 2503, 3076, 9905, 7972, 255, 3027, 1351, 10057, 6574, 2736, 94, 1166, 5793, 1700, 434]"
[110],"[111, 108, 112, 4893, 109, 1780, 114, 110, 926, 865, 3703, 3641, 1939, 5309, 4232, 185, 3702, 1274, 2825, 985]"
[700],"[191, 699, 1060, 1927, 918, 2822, 693, 691, 4528, 862, 1313, 279, 2150, 701, 694, 253, 698, 1043, 120, 4625]"
[6901],"[4199, 3147, 5145, 835, 124, 2520, 3359, 7378, 2238, 11391, 2246, 4497, 4893, 109, 2386, 1214, 5794, 1941, 5647, 4537]"
"[471, 11204, 3147, 2243, 8334]","[8335, 588, 1342, 3157, 9739, 3257, 8968, 4636, 3027, 1845, 1723, 1700, 2135, 459, 3647, 3218, 4684, 7023, 555, 1166]"
"[5700, 1587, 4617, 3414, 3027]","[4233, 2082, 10300, 8746, 1345, 9087, 4444, 678, 10548, 2728, 7954, 2517, 423, 1467, 6054, 4986, 6432, 6545, 10988, 3139]"
[3862],"[4041, 638, 3599, 489, 322, 3639, 4384, 1423, 2176, 1119, 723, 1241, 4925, 827, 245, 6191, 903, 2571, 6387, 180]"
[1792],"[9894, 10369, 848, 4409, 2127, 2504, 11, 8442, 6088, 5539, 1302, 2893, 2306, 1982, 4377, 10135, 9, 11178, 5008, 140]"
[1195],"[1166, 328, 1028, 170, 930, 867, 5983, 1312, 944, 1453, 5309, 5611, 929, 1196, 333, 480, 2430, 159, 2, 1178]"
"[2513, 6965]","[2882, 9593, 5884, 9222, 4156, 1266, 5682, 5377, 6549, 561, 3039, 2978, 6405, 7973, 8957, 10851, 6176, 6966, 9696, 6202]"
[4659],"[4660, 7450, 152, 11205, 412, 3886, 1567, 7567, 1767, 4504, 4289, 6416, 4483, 2529, 4329, 1091, 10369, 10166, 3054, 1504]"
[903],"[1708, 480, 394, 487, 4616, 1477, 460, 4429, 4181, 483, 8469, 3147, 1705, 75, 3273, 1052, 10739, 3141, 2269, 488]"
"[1646, 7247, 6357]","[1068, 1281, 8756, 59, 2441, 5249, 7669, 9274, 9339, 5577, 6453, 5704, 7076, 2368, 3260, 2024, 4807, 5453, 4324, 6358]"
"[5053, 159]","[132, 160, 1166, 759, 615, 9, 1514, 11, 9446, 4384, 4277, 1028, 1168, 8386, 14, 7938, 170, 145, 10666, 946]"
[36],"[1824, 3307, 1670, 5863, 1244, 307, 8866, 2425, 2785, 9873, 37, 4001, 5154, 2031, 1733, 5710, 1240, 5307, 7905, 2802]"
"[3769, 3770]","[2443, 11030, 1087, 4028, 3627, 10226, 11536, 1659, 8691, 9445, 2918, 2240, 3464, 200, 9630, 9650, 4996, 55, 1712, 11343]"
[1729],"[1141, 1730, 3398, 18, 8229, 363, 1588, 855, 2492, 2386, 887, 10301, 4731, 8017, 2611, 958, 1747, 4326, 793, 1157]"
"[4093, 2854, 1891]","[663, 664, 5578, 763, 665, 5579, 553, 6841, 662, 2019, 661, 2853, 5304, 3367, 2018, 2020, 1677, 3620, 7907, 4117]"
[190],"[1723, 7028, 1273, 5284, 879, 622, 2747, 191, 9125, 3560, 49, 6835, 222, 2947, 3792, 662, 585, 1891, 1028, 192]"
[538],"[1239, 539, 373, 293, 1085, 40, 2126, 1155, 160, 1798, 1534, 902, 4494, 9750, 5373, 1166, 1324, 3140, 4227, 2198]"
"[1024, 962, 1011, 1023, 2223]","[2224, 1003, 960, 1015, 1011, 1995, 2222, 1512, 11395, 963, 1001, 2494, 2491, 3286, 1862, 5123, 967, 4905, 3431, 5662]"
[7319],"[7320, 5191, 772, 2687, 4393, 2374, 8370, 4123, 5595, 5651, 2006, 7261, 3099, 4267, 1439, 64, 3334, 2028, 2823, 9242]"
"[11233, 10140]","[10141, 5816, 2403, 5534, 6838, 3361, 11454, 1022, 2470, 1994, 7356, 10236, 11359, 1233, 7344, 2515, 29, 6574, 3259, 6329]"
[1042],"[2207, 683, 689, 2817, 2012, 2134, 1056, 278, 2349, 742, 1057, 277, 1425, 117, 118, 7907, 2816, 1059, 2730, 684]"
[9711],"[9712, 1604, 3900, 6219, 1121, 1224, 1941, 3419, 1978, 2520, 2246, 3462, 1832, 1552, 954, 1259, 698, 564, 5426, 2326]"
"[5124, 8064]","[2789, 1038, 5606, 6533, 4293, 10485, 3850, 5127, 2597, 3452, 5355, 3084, 4178, 4411, 2336, 8703, 5125, 1221, 3075, 5162]"
"[5223, 994, 7228, 10104]","[7167, 9686, 11637, 5036, 5518, 824, 2458, 4249, 10105, 8344, 10002, 1384, 3720, 1764, 1881, 10371, 1307, 8905, 7175, 7070]"
[4193],"[3127, 5374, 628, 3477, 4194, 9253, 4233, 1321, 2082, 4609, 1172, 5416, 2824, 1291, 8584, 5840, 71, 250, 60, 21]"
[394],"[1155, 1504, 482, 483, 4710, 5571, 487, 3697, 481, 6462, 1971, 5967, 133, 1477, 383, 3295, 2415, 1423, 6569, 1824]"
[2529],"[570, 3984, 8903, 1097, 7404, 2327, 4233, 5473, 1143, 920, 1251, 469, 107, 6238, 9076, 2397, 253, 8371, 2530, 6290]"
"[1968, 4317, 2623]","[6170, 7441, 4373, 2453, 1203, 2704, 10349, 10192, 9198, 7697, 1835, 4207, 54, 10512, 299, 6148, 614, 1540, 69, 8425]"
"[2147, 2103]","[11621, 7787, 989, 8410, 2806, 4267, 9126, 73, 2774, 1846, 7943, 5221, 2666, 215, 1908, 1277, 3816, 9842, 239, 6480]"
[791],"[333, 7639, 2126, 792, 835, 9, 165, 5355, 3849, 1342, 7269, 73, 14, 1028, 2321, 2665, 3500, 840, 11, 69]"
[4165],"[3644, 10094, 1025, 1690, 7466, 3908, 4166, 742, 5051, 2916, 1357, 3462, 6536, 3286, 1156, 3818, 1355, 655, 952, 3595]"
"[3379, 5623, 381]","[1440, 382, 6442, 121, 7508, 7586, 7707, 5447, 2399, 4399, 4400, 2381, 4345, 6690, 803, 2283, 2164, 6738, 4206, 9901]"
[11407],"[836, 1846, 5657, 136, 3163, 1721, 5952, 6730, 11408, 10089, 10055, 5438, 460, 4342, 212, 5722, 10540, 4490, 6743, 5083]"
"[71, 6601]","[7082, 5404, 1343, 3702, 663, 147, 6756, 5578, 1172, 1924, 870, 5515, 3250, 224, 2629, 7638, 3986, 9372, 6800, 973]"
"[3560, 2123, 10967]","[372, 1823, 4076, 7415, 9319, 3068, 176, 2124, 8145, 5136, 6941, 336, 2970, 5587, 3147, 2458, 4514, 799, 9726, 73]"
"[2628, 3326]","[2629, 4520, 5347, 6602, 2824, 10813, 5207, 2860, 1930, 6621, 7916, 5813, 7018, 2238, 1418, 938, 4806, 4521, 4616, 6297]"
[2022],"[2024, 506, 2854, 665, 3620, 4712, 552, 555, 2853, 954, 553, 3165, 554, 663, 2019, 2023, 2022, 3367, 2021, 507]"
"[2644, 337, 1342]","[40, 10685, 3284, 6600, 1700, 396, 3027, 1394, 2644, 1180, 903, 2160, 8503, 1954, 3294, 9465, 2430, 7393, 8541, 9927]"
"[8966, 9332]","[10258, 9, 169, 4783, 1714, 3590, 218, 1826, 9015, 5088, 4764, 5195, 5598, 5883, 1384, 3903, 7215, 1514, 6563, 225]"
"[4985, 2780, 1255, 3126]","[3616, 7382, 4918, 4367, 10392, 8109, 2207, 4609, 2177, 3175, 2392, 1782, 9252, 1823, 10026, 2882, 437, 946, 11007, 9986]"
[3052],"[2189, 2728, 4423, 3323, 1115, 2726, 4469, 6276, 2089, 6368, 349, 1689, 1194, 5965, 3899, 7382, 4283, 305, 8804, 1639]"
"[9533, 4249, 2169, 648]","[7315, 40, 10292, 4809, 5043, 2866, 5318, 3350, 1507, 3878, 3306, 9091, 4376, 2858, 481, 4685, 2146, 3846, 238, 5065]"
[2644],"[337, 2263, 11462, 1423, 8135, 2645, 1312, 2194, 1851, 11228, 4429, 509, 7067, 68, 797, 6860, 3699, 480, 4308, 8518]"
"[1460, 3495, 5497, 747]","[115, 1202, 6252, 1724, 1654, 10230, 140, 700, 2730, 5432, 313, 669, 4220, 9480, 400, 3203, 3688, 1251, 241, 1502]"
"[6718, 376, 5202]","[10047, 2980, 7323, 4725, 3172, 583, 5193, 1261, 3797, 9669, 5242, 9548, 7616, 4610, 8256, 5573, 1557, 5040, 8273, 5007]"
[3603],"[2595, 5391, 11581, 9538, 2880, 10966, 2155, 8082, 5067, 3604, 4921, 638, 3306, 5065, 305, 2, 989, 15, 1667, 2546]"
"[7544, 2171]","[2172, 8376, 7167, 7392, 364, 3702, 6986, 2788, 8916, 86, 10997, 8460, 6536, 8310, 36, 2146, 9730, 1897, 4980, 5949]"
[1949],"[5426, 289, 7159, 2342, 7849, 3172, 1965, 3682, 705, 6492, 2827, 3460, 7930, 2080, 5427, 2823, 3462, 2081, 2824, 116]"
[9897],"[2964, 2597, 9898, 7989, 9560, 839, 1321, 3360, 2726, 3289, 631, 9851, 2902, 3834, 5981, 4980, 3807, 7520, 183, 7050]"
"[8884, 4537]","[2717, 1629, 4527, 9902, 11512, 4937, 2424, 10502, 8678, 9434, 9906, 5036, 11393, 1896, 9149, 315, 7708, 10309, 4918, 560]"
"[1722, 1121, 1823, 3359]","[396, 4774, 330, 2937, 241, 4680, 1028, 6569, 3201, 7640, 3027, 3699, 6174, 4868, 6853, 758, 897, 389, 216, 4613]"
"[5227, 1875]","[1876, 4055, 3434, 1877, 887, 322, 2172, 8769, 2767, 8916, 5632, 7380, 366, 10613, 7045, 8657, 2287, 1305, 11039, 9]"
[7921],"[7922, 3196, 175, 2582, 336, 4743, 2634, 8105, 4453, 1850, 8628, 758, 36, 6610, 292, 323, 6105, 3447, 1931, 2538]"
"[11408, 3334, 190]","[1723, 932, 1835, 8815, 7652, 724, 602, 278, 622, 6084, 4699, 5168, 3185, 5053, 5284, 4972, 10846, 1453, 427, 2677]"
"[628, 1723, 777]","[2627, 838, 10648, 6524, 7401, 4148, 5350, 6832, 8460, 432, 87, 4429, 7833, 2075, 9007, 5226, 2437, 2734, 7142, 577]"
[454],"[455, 6139, 4283, 913, 2661, 1451, 1239, 1219, 11488, 4783, 6364, 5355, 6488, 4533, 777, 3357, 18, 4793, 1214, 4233]"
[8708],"[2257, 5707, 509, 4109, 169, 1926, 7142, 5799, 11350, 744, 10730, 4260, 1274, 4263, 1346, 4692, 10090, 6980, 3429, 8061]"
[4170],"[7978, 1513, 7714, 2535, 913, 9009, 2820, 876, 2781, 1659, 4171, 3542, 1115, 9078, 9053, 4520, 2034, 5465, 1134, 187]"
"[6820, 9650]","[6569, 817, 3430, 1304, 4283, 605, 4868, 946, 133, 9486, 1930, 71, 1683, 1909, 785, 3526, 2263, 2184, 552, 2491]"
[3764],"[4408, 7938, 333, 1214, 1659, 1423, 11285, 482, 1471, 8585, 3258, 1168, 3027, 1028, 569, 1342, 1698, 487, 6492, 18]"
[6964],"[5372, 6965, 7953, 5850, 2237, 2704, 1713, 375, 7373, 4636, 11198, 6545, 8447, 5933, 1311, 601, 613, 5189, 7611, 9796]"
[9],"[18, 170, 1168, 158, 73, 2806, 140, 10, 945, 1849, 166, 2147, 5882, 930, 1908, 159, 165, 772, 146, 333]"
"[9767, 9339]","[926, 1121, 6780, 1247, 1004, 673, 3883, 3070, 1834, 995, 10572, 1798, 920, 956, 1448, 417, 1741, 6253, 9154, 9324]"
[3160],"[2994, 546, 870, 3562, 1172, 913, 1941, 449, 68, 2402, 817, 3161, 49, 4494, 489, 21, 7082, 4939, 665, 7835]"
[7285],"[2024, 665, 2021, 658, 1891, 554, 7286, 146, 5706, 6835, 3688, 2853, 2488, 553, 6243, 165, 3818, 3367, 1142, 2652]"
"[1716, 4954, 5916, 9]","[1168, 159, 945, 165, 2093, 170, 5165, 2102, 4932, 772, 1056, 2535, 341, 4204, 5643, 10, 492, 177, 3147, 158]"
[2827],"[2561, 5058, 5057, 2447, 4778, 3462, 2822, 919, 1964, 2055, 6492, 2826, 2827, 2015, 2338, 927, 7118, 6485, 2054, 3837]"
"[159, 4384, 160, 7147, 8551]","[18, 4199, 930, 2996, 1266, 2094, 169, 895, 944, 9399, 2727, 8548, 3946, 8568, 1125, 323, 5121, 170, 1097, 1298]"
[1130],"[121, 702, 650, 2274, 185, 122, 549, 1131, 2819, 2822, 744, 280, 1043, 4625, 920, 515, 107, 701, 924, 3821]"
"[4288, 2981, 10049]","[94, 1242, 509, 1240, 7638, 4775, 4113, 7424, 290, 302, 5875, 2860, 757, 5975, 2295, 2372, 1175, 5539, 2027, 159]"
[8160],"[2304, 2326, 10229, 4795, 569, 2945, 1823, 790, 481, 1142, 6982, 1321, 1768, 3033, 3440, 5375, 3360, 7202, 5647, 427]"
[1284],"[481, 757, 8123, 4494, 2618, 1304, 483, 5621, 3187, 9149, 8857, 5848, 92, 863, 1641, 1164, 3139, 1342, 488, 1971]"
[1356],"[1357, 2000, 1634, 540, 3174, 396, 4020, 2232, 4500, 482, 7302, 34, 2705, 1979, 1423, 96, 7061, 6661, 11, 1638]"
[11242],"[4190, 18, 1558, 5942, 8301, 628, 2404, 4818, 4108, 4475, 2575, 3816, 1587, 764, 562, 429, 11243, 1028, 1166, 10414]"
[282],"[326, 927, 4893, 865, 926, 2015, 2016, 283, 284, 923, 886, 3702, 281, 4528, 697, 2338, 549, 2017, 922, 2014]"
[9288],"[1304, 3939, 2314, 159, 254, 615, 147, 75, 1408, 8586, 276, 12, 9, 3099, 5769, 3399, 10752, 2437, 1357, 2335]"
"[5812, 6943]","[7356, 6328, 18, 4199, 1342, 1223, 46, 11603, 4793, 1168, 3692, 2264, 1354, 327, 58, 1700, 981, 4141, 1667, 7020]"
[2336],"[6306, 3365, 8102, 1103, 3348, 3195, 4659, 6133, 8332, 8475, 5531, 3572, 2677, 6786, 6002, 2644, 2705, 1075, 2553, 8318]"
"[761, 3350]","[10783, 2381, 4732, 1962, 4961, 11634, 4225, 912, 8299, 2125, 3069, 1007, 5043, 8820, 1177, 1044, 7714, 15, 6058, 3023]"
[1456],"[11411, 748, 8221, 1914, 10170, 2728, 4350, 1313, 918, 4349, 422, 10289, 1797, 871, 1938, 9565, 206, 390, 6205, 549]"
"[9433, 10529]","[3458, 3138, 4007, 3156, 5958, 5176, 1210, 7746, 10851, 5451, 4490, 3894, 4809, 5774, 341, 3638, 4064, 2404, 596, 2858]"
"[1050, 569, 1971, 1499]","[1971, 7839, 2188, 758, 483, 1920, 2815, 2783, 1163, 9259, 6292, 392, 9694, 7566, 2987, 4284, 636, 3538, 7248, 3152]"
"[2283, 1167, 11, 165, 6332]","[166, 2894, 3715, 18, 2134, 159, 10043, 9567, 2013, 2362, 10875, 4705, 8410, 7300, 29, 3802, 1826, 169, 3703, 160]"
[4181],"[4182, 4233, 3101, 7502, 1498, 116, 6408, 1316, 12, 3079, 7363, 6277, 1003, 1564, 1200, 3141, 6509, 2271, 290, 1846]"
[2702],"[2721, 4431, 788, 469, 1321, 159, 37, 150, 18, 10679, 2016, 1168, 4962, 9125, 2036, 1655, 54, 177, 10948, 1908]"
[5912],"[9058, 5913, 1681, 2884, 4443, 5261, 1036, 4599, 6583, 6150, 2569, 4896, 7392, 9135, 6227, 494, 4153, 7658, 7140, 2533]"
"[1050, 835]","[7841, 395, 2904, 6545, 2020, 10987, 7005, 8740, 102, 3033, 2728, 7006, 8901, 489, 4860, 8960, 1567, 763, 8097, 1261]"
"[10940, 3210]","[313, 1793, 480, 4230, 7405, 9491, 6005, 4007, 9256, 1161, 6716, 10197, 3359, 1388, 5841, 2663, 7215, 1391, 8286, 3273]"
[2183],"[2184, 333, 1955, 2691, 9034, 8038, 519, 215, 9894, 1534, 574, 1621, 2149, 6434, 663, 383, 3, 92, 1652, 1156]"
"[8130, 3075]","[7470, 292, 3848, 3027, 280, 8599, 5662, 7813, 2283, 2010, 8352, 1543, 3691, 3167, 214, 927, 7051, 1842, 3547, 546]"
"[5273, 7316, 3075]","[1121, 3140, 1284, 3027, 8740, 498, 9477, 4946, 4233, 3375, 470, 5332, 5136, 757, 7371, 1851, 835, 3224, 9480, 1162]"
"[3510, 3700]","[10268, 3701, 8657, 9009, 5143, 10194, 4161, 1732, 4901, 1238, 10829, 10431, 425, 2413, 8777, 9735, 8595, 1050, 5822, 7049]"
"[7290, 3620]","[5852, 417, 1587, 6381, 6764, 3646, 2022, 3080, 2610, 11561, 2901, 506, 4959, 10180, 824, 11459, 3545, 9376, 4540, 1337]"
"[6423, 2655]","[6569, 8944, 4500, 170, 6219, 934, 1304, 8388, 3391, 4109, 2893, 3634, 810, 438, 2036, 6885, 8114, 4490, 2783, 212]"
"[2620, 1379]","[1380, 2621, 1799, 6780, 8723, 127, 5176, 9001, 357, 68, 2254, 7973, 2882, 8, 1622, 1516, 1824, 1753, 4189, 7105]"
[5128],"[6587, 2723, 10249, 5129, 1174, 2527, 664, 8714, 377, 1666, 519, 8124, 8722, 1773, 11188, 4756, 10923, 2193, 5579, 5090]"
[73],"[1125, 14, 146, 944, 2652, 18, 140, 2947, 1114, 4933, 148, 74, 5121, 3392, 10537, 495, 5037, 2304, 4887, 2665]"
"[207, 11418, 9333, 8839]","[3820, 2614, 10411, 11151, 6496, 3064, 8356, 6352, 2344, 11328, 5319, 7211, 6523, 10156, 2611, 9589, 9488, 2089, 1700, 2494]"
[6267],"[2813, 6268, 8556, 9775, 1690, 429, 1192, 1338, 1775, 5806, 8465, 2097, 2404, 5574, 4389, 7398, 9280, 324, 9393, 7339]"
"[49, 4853]","[8396, 4901, 1170, 326, 11649, 6819, 2075, 935, 4180, 3006, 719, 10566, 3413, 3353, 4168, 987, 8567, 7225, 3127, 6705]"
[6322],"[10647, 3788, 6323, 2631, 706, 3179, 5885, 977, 5436, 9872, 5370, 1738, 3907, 4178, 11076, 9095, 9059, 156, 10296, 10738]"
[8805],"[8167, 483, 1871, 9187, 336, 4860, 1567, 3553, 716, 305, 6227, 928, 6240, 7383, 476, 5836, 2874, 744, 3154, 1323]"
[10038],"[239, 2470, 11277, 487, 1333, 5987, 386, 2974, 3636, 263, 5256, 772, 1214, 2404, 10000, 984, 481, 6996, 4482, 1759]"
"[4637, 1405]","[3882, 1291, 8423, 8629, 10634, 10284, 8116, 3124, 9632, 235, 2567, 162, 1896, 1930, 1984, 6102, 4901, 3643, 10314, 10041]"
[36],"[1824, 3307, 1670, 5863, 1244, 307, 8866, 2425, 2785, 9873, 37, 4001, 5154, 2031, 1733, 5710, 1240, 5307, 7905, 2802]"
"[1160, 4725, 7143, 3691]","[7701, 143, 86, 7503, 7669, 640, 3665, 7356, 1530, 68, 5096, 5105, 6960, 1003, 7539, 9779, 4028, 8126, 10707, 8704]"
"[4466, 10105]","[1047, 2438, 5096, 10106, 10627, 1714, 8011, 8775, 7689, 5335, 75, 4924, 7467, 11126, 3237, 6119, 7378, 1501, 859, 50]"
[206],"[207, 625, 15, 1134, 5159, 595, 1487, 159, 845, 3572, 2, 8442, 746, 3628, 2102, 9279, 1904, 1587, 5927, 9251]"
[1870],"[1871, 11071, 23, 2369, 2945, 628, 5422, 1347, 2571, 7706, 4775, 6088, 9239, 394, 1408, 3735, 5668, 7753, 3489, 1323]"
[3379],"[1220, 5196, 2571, 2611, 5400, 2164, 1440, 7719, 5021, 4804, 2669, 3591, 471, 9019, 6192, 6854, 509, 74, 2709, 2542]"
"[3572, 175, 8610]","[5517, 8800, 4065, 18, 2931, 3007, 9122, 5748, 1755, 2732, 178, 4755, 1546, 4965, 11, 8825, 4792, 1691, 8354, 5122]"
"[4987, 5917]","[8715, 1206, 10253, 162, 12, 6863, 11054, 3115, 1449, 14, 6877, 2229, 10122, 502, 7522, 5656, 802, 7780, 1564, 1166]"
"[4319, 787, 1423]","[2765, 3290, 1293, 4346, 3359, 482, 3823, 5053, 3145, 3485, 5375, 1261, 8818, 896, 489, 614, 12, 2927, 8309, 483]"
[2755],"[2043, 492, 719, 4030, 205, 724, 765, 2946, 9, 4636, 6056, 846, 7526, 6613, 3229, 705, 2621, 988, 11376, 5377]"
"[1760, 1640, 735]","[736, 2861, 11072, 1801, 3614, 3478, 4691, 280, 2655, 255, 5770, 4126, 7061, 8527, 745, 4307, 9152, 5255, 10195, 8783]"
"[5743, 5744]","[2495, 5877, 3410, 2893, 4985, 1391, 4090, 4673, 600, 7648, 10374, 3135, 6789, 8319, 4964, 7041, 1396, 11139, 2359, 4705]"
[5795],"[7709, 7960, 4166, 124, 3189, 224, 1028, 2738, 817, 2297, 6529, 1866, 1634, 3551, 1846, 570, 1324, 746, 9850, 160]"
"[4166, 8396]","[9053, 3621, 2314, 9837, 4440, 4983, 1243, 10526, 3575, 3806, 1224, 10124, 3696, 3284, 10524, 7771, 7408, 6372, 10372, 2037]"
[50],"[10449, 2145, 423, 10011, 26, 1971, 4220, 4268, 4109, 4006, 3391, 386, 724, 4977, 3900, 1826, 4824, 1134, 8404, 6310]"
"[8462, 5507]","[10875, 56, 471, 3574, 5359, 5409, 2314, 6966, 7838, 4546, 3816, 486, 6720, 7147, 11615, 5399, 398, 4270, 180, 7193]"
[6290],"[10519, 4987, 3145, 6457, 212, 1894, 970, 3207, 11203, 7985, 2677, 1150, 9579, 11230, 1197, 10056, 4988, 3699, 1094, 1961]"
[2798],"[2799, 36, 9488, 5017, 7024, 10182, 242, 1796, 7295, 5301, 3031, 7905, 3203, 5086, 671, 477, 1248, 3527, 4593, 9114]"
"[9451, 88, 10951]","[899, 4361, 6957, 5076, 1111, 2514, 1154, 36, 11344, 11207, 6664, 3364, 9142, 1778, 2402, 509, 1241, 7648, 4759, 6008]"
[383],"[384, 1064, 6569, 1505, 5620, 6308, 6600, 9774, 4912, 7194, 3506, 8659, 1045, 1981, 7165, 5852, 6589, 5041, 4569, 147]"
"[8763, 1034]","[3167, 955, 2881, 2449, 4297, 6370, 4712, 143, 2104, 9652, 7033, 6402, 7383, 243, 4292, 8845, 8852, 9147, 3552, 5913]"
"[3247, 4141]","[2869, 972, 8086, 791, 9206, 390, 5514, 1751, 6191, 147, 7375, 1004, 1088, 7082, 6879, 8036, 6029, 7838, 2382, 4167]"
[2057],"[3053, 8601, 2335, 1767, 2058, 8497, 1053, 4446, 12, 5649, 8060, 6161, 905, 5080, 1021, 5752, 3195, 18, 971, 3552]"
[9976],"[5577, 506, 2022, 2853, 507, 2021, 553, 1345, 5853, 554, 3165, 2036, 8092, 5578, 2019, 7605, 4711, 2024, 54, 9977]"
[1166],"[9, 946, 145, 2806, 12, 11, 10613, 14, 4266, 18, 1247, 162, 4792, 73, 947, 792, 1167, 615, 146, 140]"
"[2089, 6084]","[1104, 4347, 1876, 2204, 2297, 9248, 157, 3620, 322, 9580, 845, 6389, 5192, 7566, 11004, 695, 6085, 7845, 5799, 824]"
"[11605, 1142, 6019, 956, 9785]","[2854, 1144, 661, 663, 6649, 665, 5917, 7940, 7783, 163, 9521, 7144, 5127, 9786, 10863, 2430, 9331, 2367, 5571, 4699]"
"[291, 8280]","[6080, 960, 9075, 3755, 11302, 2443, 1822, 5991, 2267, 1005, 8688, 5191, 706, 10650, 3098, 6689, 5103, 5739, 10528, 2933]"
[11],"[18, 9, 73, 14, 170, 4792, 11507, 944, 12, 615, 5748, 10779, 2876, 2986, 4448, 159, 1841, 945, 11627, 168]"
