session,predict
"[3091, 5927]","[7228, 4535, 4032, 2156, 247, 5156, 615, 3694, 1528, 310, 4676, 1527, 6690, 7232, 538, 7496, 4918, 3371, 153, 4458]"
[1875],"[678, 956, 331, 2627, 152, 897, 2176, 4122, 5509, 1889, 707, 732, 7266, 2862, 1969, 222, 1276, 1876, 4134, 224]"
"[238, 1531]","[2930, 4926, 6205, 8866, 4807, 7406, 3171, 6249, 7266, 1140, 5788, 1383, 6024, 8300, 1231, 8804, 7772, 7104, 1604, 5903]"
[1227],"[1627, 4550, 449, 5874, 7109, 2997, 493, 4098, 6312, 1228, 1833, 7567, 2801, 8683, 4378, 9234, 7630, 5767, 2001, 4909]"
"[3768, 1601, 8243]","[470, 5271, 3307, 6453, 4148, 7322, 5493, 6993, 328, 1138, 5288, 912, 3200, 7665, 1706, 2254, 428, 2606, 7913, 3245]"
[6103],"[6104, 2584, 812, 1110, 36, 615, 8, 337, 230, 194, 478, 1360, 1167, 133, 1253, 2320, 5113, 450, 4291, 1913]"
"[367, 735, 2439, 8776, 8539]","[1648, 3001, 2544, 3208, 1573, 4346, 1546, 1692, 3969, 1543, 3671, 3145, 5199, 3699, 4882, 4637, 1740, 6457, 6974, 3615]"
"[2111, 205]","[4742, 678, 3260, 1674, 4335, 3501, 3318, 7692, 1647, 2112, 206, 1931, 631, 40, 760, 1635, 5224, 3144, 2020, 2195]"
"[6284, 787]","[4784, 3245, 8756, 3321, 3168, 6657, 6245, 4401, 4676, 5344, 1397, 468, 2649, 1184, 6236, 3260, 3520, 3488, 5938, 2333]"
[4363],"[2364, 9166, 3257, 2742, 7567, 330, 4774, 719, 2101, 534, 8818, 4697, 363, 3061, 2176, 1051, 497, 4730, 3614, 3767]"
[1564],"[1126, 1243, 5789, 2859, 2073, 896, 475, 2970, 4157, 5265, 1832, 7291, 3650, 2856, 5505, 3253, 8337, 8861, 1064, 1513]"
[171],"[194, 1276, 2278, 257, 221, 1172, 3246, 1676, 2018, 5393, 1133, 9443, 5116, 151, 220, 6585, 812, 1261, 735, 107]"
"[6575, 358]","[6912, 359, 5598, 6510, 3489, 8128, 1875, 3499, 9391, 2052, 4497, 6303, 5634, 4135, 762, 6875, 7825, 5528, 8674, 153]"
[2162],"[291, 489, 53, 815, 3077, 1252, 33, 7844, 812, 4147, 3490, 4715, 41, 1161, 1741, 368, 126, 842, 310, 454]"
[4499],"[247, 18, 1500, 5981, 827, 1281, 2649, 8, 268, 72, 4417, 1559, 974, 1758, 15, 19, 331, 976, 104, 1021]"
"[2382, 148]","[1234, 1266, 149, 3018, 1182, 2345, 1929, 8670, 3153, 4808, 1276, 755, 3783, 223, 6160, 764, 7773, 1526, 3410, 2186]"
[8699],"[5597, 1342, 3073, 2447, 6943, 2536, 4831, 100, 2439, 828, 2999, 1335, 5879, 570, 2571, 128, 1647, 4800, 199, 2128]"
[5496],"[413, 2142, 1277, 5672, 292, 5096, 827, 800, 9147, 2722, 2791, 4709, 329, 1675, 1343, 60, 1927, 8527, 19, 7002]"
[7863],"[4181, 291, 118, 1653, 330, 1204, 734, 224, 1410, 372, 1110, 2170, 4147, 1308, 195, 669, 2334, 223, 2854, 8]"
[2275],"[264, 675, 1902, 5170, 223, 5951, 6555, 2276, 171, 2441, 713, 53, 2257, 594, 1263, 899, 450, 36, 5480, 1115]"
[9775],"[976, 1099, 2996, 7203, 6131, 4396, 3693, 2662, 2964, 8315, 756, 2430, 7118, 4146, 1797, 6590, 4550, 1791, 1878, 5005]"
[1653],"[2465, 9342, 3560, 4804, 1163, 5847, 153, 3139, 3173, 5631, 1111, 3866, 568, 1763, 1892, 6078, 3875, 9212, 1191, 4783]"
"[179, 2544]","[7357, 1273, 3167, 3313, 2545, 1175, 821, 31, 9458, 7443, 8838, 1643, 2930, 4712, 3812, 256, 2609, 8312, 713, 5474]"
"[1047, 183, 1012, 612, 6657]","[2846, 4475, 762, 1194, 226, 5379, 461, 4741, 3296, 6519, 426, 1072, 8467, 5019, 1196, 6854, 6658, 454, 1824, 6058]"
[398],"[5807, 1440, 5726, 736, 311, 399, 1929, 447, 1039, 4848, 309, 4813, 2272, 5475, 1059, 3001, 661, 118, 347, 1636]"
"[485, 1979, 3393, 23, 1599]","[1600, 7104, 4193, 6710, 7118, 2020, 1893, 5522, 5465, 5093, 1047, 7268, 136, 9286, 327, 4511, 8647, 7935, 1657, 7642]"
"[1185, 183, 1893, 7, 1555]","[7023, 2821, 1267, 2042, 53, 33, 3144, 3432, 743, 2396, 5337, 3895, 3444, 2013, 231, 240, 8770, 249, 540, 2099]"
[629],"[2068, 568, 123, 128, 92, 257, 812, 4437, 230, 3711, 194, 2447, 129, 4636, 1990, 171, 1106, 4354, 675, 1982]"
"[17, 4526, 1297]","[8095, 872, 828, 454, 287, 19, 5571, 983, 2145, 76, 6494, 2105, 2593, 3855, 984, 304, 5678, 8007, 838, 21]"
[148],"[684, 8452, 149, 4808, 1276, 1203, 683, 1394, 2983, 6749, 1989, 7289, 2584, 117, 831, 2685, 1830, 3828, 1102, 3138]"
"[299, 8152, 7262, 1252]","[989, 8689, 3694, 3260, 4725, 6322, 1183, 1494, 6594, 1053, 5577, 3846, 1453, 3437, 19, 9025, 4858, 1504, 2191, 7754]"
[733],"[3822, 5869, 1382, 330, 326, 3315, 291, 6792, 5420, 325, 6446, 1275, 5448, 1961, 1265, 734, 1411, 733, 2037, 4443]"
"[9565, 3140, 3766]","[1827, 18, 2373, 8, 900, 4511, 7398, 443, 4207, 247, 330, 175, 2513, 3828, 2910, 4420, 1937, 2395, 2477, 8200]"
[549],"[128, 541, 129, 568, 475, 1996, 638, 1929, 4164, 1230, 223, 1675, 4249, 6928, 195, 818, 3238, 2668, 6400, 2733]"
[812],"[450, 675, 41, 128, 195, 194, 60, 1596, 188, 2928, 384, 2605, 175, 831, 3139, 1386, 1190, 1144, 955, 1604]"
[8],"[330, 1535, 331, 4995, 152, 3866, 325, 1928, 4802, 18, 1767, 2334, 906, 9, 707, 4697, 8265, 956, 28, 959]"
"[5144, 2441, 238]","[432, 41, 1653, 5293, 2802, 358, 188, 1204, 9103, 2850, 630, 195, 3522, 329, 5336, 1886, 427, 19, 2815, 831]"
[5207],"[481, 1891, 269, 570, 2477, 1047, 1522, 1025, 1123, 661, 2970, 374, 810, 4160, 5749, 263, 4975, 5801, 1967, 4388]"
[5444],"[3525, 9, 195, 123, 625, 3208, 756, 18, 712, 450, 175, 2066, 840, 194, 831, 329, 3713, 976, 652, 922]"
[3712],"[882, 9640, 4515, 299, 7680, 7741, 897, 5813, 4206, 926, 3831, 1131, 283, 3694, 3713, 708, 1781, 7121, 3217, 6856]"
"[5284, 1184]","[5402, 2586, 5861, 678, 7225, 1501, 6586, 3456, 102, 5132, 3206, 3260, 1929, 839, 2214, 149, 434, 3533, 941, 736]"
[1072],"[36, 3021, 41, 450, 190, 1672, 8621, 3174, 2232, 5243, 204, 835, 706, 831, 1110, 304, 1953, 188, 2115, 1072]"
"[629, 1675]","[128, 2447, 1991, 92, 129, 257, 7002, 1106, 675, 1805, 1099, 3145, 123, 1025, 1243, 2852, 194, 1184, 4006, 171]"
"[7513, 906, 2109, 3204, 764]","[364, 2605, 60, 2161, 188, 450, 1133, 6643, 955, 3316, 1104, 479, 704, 1830, 4340, 1913, 6274, 1798, 5739, 6859]"
"[812, 2334]","[330, 4602, 423, 8585, 8252, 733, 1159, 4899, 5172, 2472, 4148, 5728, 704, 6987, 4610, 4244, 1474, 1456, 6190, 5712]"
"[327, 4467]","[1963, 2266, 4468, 1675, 4669, 3106, 2673, 3816, 2762, 456, 7263, 3714, 6078, 7188, 328, 354, 8345, 2966, 597, 265]"
"[1458, 3777, 6852, 1516, 8164]","[923, 6122, 6785, 3857, 9059, 3073, 102, 3414, 1653, 224, 171, 2806, 1995, 3386, 3581, 4293, 594, 2404, 2771, 395]"
"[250, 17, 3356, 2669, 4626]","[160, 4328, 1702, 4913, 1124, 2610, 4475, 2808, 6546, 4130, 6828, 599, 3226, 9544, 1835, 5865, 4312, 3693, 2972, 3318]"
[41],"[195, 1110, 450, 329, 433, 188, 203, 764, 3077, 220, 4586, 149, 1204, 1227, 571, 420, 2771, 330, 743, 1594]"
[53],"[104, 195, 36, 594, 2553, 725, 625, 1596, 450, 171, 331, 190, 455, 3378, 1742, 2348, 3609, 7680, 201, 883]"
[4368],"[1982, 1992, 723, 7411, 1513, 451, 212, 4369, 1185, 2900, 3420, 2631, 567, 3182, 347, 2475, 3215, 332, 1463, 1220]"
[314],"[114, 3315, 3732, 7478, 559, 6265, 6811, 1334, 3149, 7112, 7315, 4689, 315, 1711, 3178, 1675, 4539, 4555, 152, 1049]"
"[9167, 1096]","[53, 3704, 317, 3856, 304, 3688, 1028, 457, 104, 4637, 452, 4592, 5719, 4287, 2397, 1368, 966, 6812, 1107, 307]"
[7505],"[1667, 4604, 4829, 4218, 6410, 4529, 6675, 4351, 5958, 8316, 3490, 3359, 2791, 8484, 5426, 2813, 1342, 208, 6944, 3843]"
[8760],"[8123, 4159, 136, 1252, 65, 3607, 7134, 4888, 6303, 1196, 296, 1120, 2370, 9264, 1269, 495, 8728, 8234, 4747, 3741]"
"[388, 6696]","[9565, 7141, 113, 1820, 7170, 490, 3364, 6779, 5577, 4642, 2593, 1758, 9, 2210, 197, 8375, 641, 4966, 813, 2762]"
"[6492, 9461, 1733]","[450, 1915, 41, 1281, 812, 3721, 5560, 1317, 2584, 4117, 455, 7192, 250, 2378, 4256, 195, 265, 454, 1197, 5413]"
[2824],"[1445, 4013, 8180, 7359, 5511, 6872, 3734, 283, 2825, 4347, 2303, 2029, 6825, 5360, 3822, 7294, 3023, 3504, 2596, 1897]"
[221],"[222, 3685, 223, 205, 4734, 2856, 8683, 5437, 2715, 1276, 620, 491, 1203, 128, 1371, 4582, 923, 129, 1740, 4867]"
"[6560, 205, 2790, 3978]","[3260, 6322, 3339, 4742, 6252, 5979, 431, 1653, 2184, 2351, 3501, 2205, 1649, 4661, 6072, 224, 337, 5983, 5703, 2790]"
[5676],"[8836, 1131, 804, 3383, 1388, 4173, 4628, 3072, 1449, 8636, 7690, 19, 2556, 1500, 5375, 1929, 2368, 4049, 1120, 173]"
[1253],"[1047, 4197, 2561, 454, 455, 984, 1360, 2066, 5444, 2080, 6991, 3615, 9734, 102, 3031, 5996, 19, 483, 3047, 2520]"
"[5638, 131, 9076]","[7258, 8393, 1299, 6664, 3607, 7343, 3094, 4546, 1315, 269, 1976, 1161, 3150, 3208, 6230, 4751, 4503, 2865, 1112, 4515]"
"[2079, 7254]","[3103, 7626, 1594, 7255, 113, 4217, 5142, 9290, 5279, 3519, 1614, 3467, 3368, 4465, 1133, 4804, 769, 5027, 4415, 2851]"
"[1705, 278, 1184]","[5096, 1549, 465, 3257, 2079, 3038, 8759, 7882, 4366, 332, 329, 2353, 4839, 2176, 1629, 4562, 7225, 6814, 504, 3021]"
"[675, 840]","[1339, 1625, 389, 1767, 8, 172, 7008, 1897, 1640, 756, 719, 1386, 712, 1462, 330, 72, 2153, 18, 646, 559]"
"[15, 1386, 2842]","[2085, 18, 3204, 7696, 600, 5851, 675, 6290, 2800, 2843, 1968, 3569, 1827, 358, 67, 1178, 1281, 247, 4206, 3657]"
[1836],"[1243, 1184, 3311, 1144, 304, 675, 1047, 756, 8, 1386, 1486, 620, 712, 1676, 1160, 2905, 7078, 1816, 103, 974]"
"[6435, 2860, 5880]","[369, 4252, 8477, 8399, 7165, 149, 573, 3961, 1746, 3166, 2551, 1540, 227, 1927, 3998, 6927, 1322, 5247, 3359, 5555]"
[5715],"[318, 5716, 341, 4999, 9166, 2091, 1542, 360, 693, 325, 152, 977, 2066, 1535, 2577, 5179, 4781, 801, 8771, 2178]"
[1979],"[1364, 1466, 3844, 53, 2180, 1742, 6051, 2629, 2105, 6995, 2791, 1912, 2248, 1481, 743, 1980, 3285, 6675, 2106, 4894]"
[2941],"[269, 1947, 2942, 4230, 918, 1853, 6602, 41, 9391, 2738, 2684, 4497, 740, 5769, 8240, 1425, 8, 956, 3030, 5400]"
"[341, 3957]","[2851, 257, 506, 541, 95, 566, 629, 4144, 2155, 756, 753, 128, 184, 675, 734, 658, 126, 2153, 3063, 1806]"
[3259],"[60, 1184, 8, 6322, 645, 3260, 1827, 164, 719, 977, 3316, 205, 6350, 354, 6317, 906, 1647, 18, 3145, 2279]"
[7184],"[717, 4702, 812, 4212, 4727, 2453, 278, 860, 15, 4603, 735, 3318, 559, 122, 224, 411, 7386, 118, 3682, 2083]"
[277],"[131, 713, 6808, 1185, 8428, 2973, 1893, 863, 1356, 5352, 288, 1889, 3864, 4399, 1572, 5810, 2326, 4248, 278, 264]"
"[284, 2904]","[3484, 4512, 3198, 5793, 1852, 3570, 2905, 3500, 699, 8499, 1876, 9316, 7100, 1258, 2002, 6291, 7299, 332, 1214, 535]"
[2553],"[127, 6147, 2328, 7580, 1457, 826, 315, 1076, 396, 3411, 824, 450, 3950, 27, 128, 804, 195, 502, 735, 55]"
[2201],"[104, 195, 3021, 4946, 36, 317, 2202, 171, 53, 594, 454, 1048, 812, 2485, 41, 1931, 4117, 2042, 175, 2722]"
[997],"[118, 998, 704, 325, 330, 952, 128, 2537, 826, 5149, 107, 4159, 53, 326, 3844, 4006, 412, 113, 127, 753]"
[255],"[7634, 617, 22, 8312, 1779, 131, 2137, 2884, 2044, 2994, 288, 53, 4523, 1672, 3213, 2139, 693, 1, 8210, 4068]"
"[2031, 1538]","[8835, 1677, 293, 6467, 6901, 2095, 998, 719, 285, 1978, 2537, 900, 2052, 331, 7126, 1460, 8818, 28, 326, 3673]"
"[1585, 774]","[922, 599, 8493, 6311, 7137, 2616, 6800, 2967, 1077, 9119, 1746, 5102, 1263, 1425, 171, 952, 53, 8769, 4205, 15]"
"[1185, 5475, 1047, 2479, 2397]","[4328, 19, 42, 3615, 450, 16, 454, 329, 132, 1928, 6573, 5946, 304, 237, 1411, 2481, 764, 1168, 359, 321]"
[1281],"[152, 70, 449, 331, 719, 311, 1875, 3143, 1197, 1334, 693, 2837, 3018, 3853, 1140, 4154, 6659, 175, 897, 816]"
[1553],"[3615, 6091, 3611, 19, 455, 2288, 4099, 749, 2806, 2090, 6270, 36, 1252, 3885, 410, 195, 5597, 3092, 1554, 9027]"
[506],"[331, 152, 330, 812, 3260, 60, 8, 956, 3927, 325, 2072, 800, 1969, 1977, 897, 658, 906, 194, 954, 2079]"
"[1857, 2369, 247]","[248, 1184, 1449, 2662, 1517, 1265, 3342, 4089, 417, 495, 6741, 1513, 2346, 423, 496, 5226, 675, 1504, 36, 5011]"
"[629, 568]","[1106, 1243, 128, 340, 2227, 756, 123, 92, 1184, 2068, 139, 1457, 1769, 171, 257, 268, 675, 2677, 5306, 2928]"
"[126, 8516]","[195, 4154, 3638, 5496, 2766, 8448, 2497, 126, 4636, 4242, 220, 5608, 390, 4117, 367, 1639, 2088, 2637, 752, 568]"
"[2960, 1174, 9164]","[825, 3400, 5985, 1230, 2897, 9539, 6642, 6831, 8659, 6375, 9349, 2584, 1115, 1553, 4997, 5767, 6136, 7846, 3174, 6859]"
"[9016, 118]","[1904, 282, 4332, 4984, 1622, 3768, 4467, 28, 8366, 9399, 328, 5810, 6327, 326, 5714, 2202, 6033, 765, 734, 8216]"
"[812, 8]","[330, 2441, 9, 18, 331, 2094, 1596, 3694, 4179, 1735, 1022, 1546, 28, 3061, 4135, 314, 4148, 2365, 423, 704]"
"[3329, 2334]","[6901, 4995, 749, 6327, 497, 330, 955, 425, 719, 3461, 2697, 28, 5012, 4697, 4021, 9103, 737, 6336, 4207, 3694]"
[1711],"[283, 1888, 4712, 6472, 5994, 897, 1299, 7266, 1875, 2079, 2001, 2627, 224, 4181, 174, 331, 2803, 736, 2796, 36]"
"[4523, 194]","[117, 195, 1046, 3314, 1594, 261, 72, 5093, 3468, 2018, 175, 954, 450, 777, 188, 3249, 5343, 5394, 800, 455]"
[3001],"[3002, 2062, 95, 1940, 1733, 2893, 1553, 736, 269, 3819, 8826, 506, 2810, 2856, 7104, 3978, 5506, 53, 9080, 2938]"
[559],"[704, 560, 1538, 2335, 659, 753, 7272, 1526, 1473, 1832, 3931, 1704, 128, 4813, 7106, 1515, 82, 3136, 2872, 288]"
[1884],"[812, 1184, 1885, 450, 41, 602, 693, 1308, 1265, 2581, 1675, 887, 53, 257, 594, 882, 1386, 128, 675, 629]"
[1296],"[8279, 1297, 8642, 1008, 7767, 5726, 7754, 1005, 3159, 4290, 2284, 922, 2497, 4428, 338, 8497, 2194, 3025, 6201, 665]"
"[136, 3575]","[8524, 719, 2068, 4006, 2508, 282, 614, 2026, 2538, 3031, 5497, 4943, 1968, 2303, 5978, 1827, 6017, 1611, 9119, 814]"
[470],"[4308, 4616, 6614, 5199, 7019, 1848, 2878, 6128, 8418, 7539, 2838, 600, 2026, 704, 800, 513, 8443, 6248, 5786, 329]"
[1582],"[1386, 4245, 6552, 2827, 318, 1184, 362, 3143, 974, 735, 450, 495, 840, 18, 2334, 1583, 172, 2594, 4782, 4089]"
"[3980, 840]","[8140, 1182, 4545, 1, 1371, 1204, 239, 152, 1767, 7814, 164, 7128, 669, 2594, 338, 1243, 72, 1640, 7008, 1190]"
[164],"[939, 134, 1131, 252, 66, 1766, 183, 273, 1577, 1142, 501, 1454, 2924, 1603, 171, 893, 9058, 2556, 6307, 5960]"
[6567],"[6568, 4140, 205, 5868, 5405, 7963, 1982, 909, 318, 1172, 3144, 3284, 3319, 4429, 5449, 1104, 1865, 3617, 2362, 4503]"
"[4471, 128]","[752, 1025, 541, 127, 122, 7009, 1251, 129, 2852, 812, 92, 2581, 6234, 195, 278, 354, 5713, 5978, 5499, 840]"
[4894],"[7023, 171, 5116, 36, 53, 295, 194, 317, 2920, 3021, 812, 264, 33, 3518, 2326, 6597, 1667, 450, 4656, 966]"
[2539],"[5674, 7947, 2540, 2568, 6234, 5824, 3208, 7599, 3400, 569, 549, 3547, 5506, 7355, 6613, 9644, 6878, 3030, 1954, 1513]"
[396],"[1133, 6722, 1990, 397, 7200, 5288, 1364, 504, 9337, 6157, 4601, 7897, 920, 7272, 6505, 926, 6235, 6492, 4950, 421]"
[1501],"[1600, 3217, 167, 4851, 1502, 1077, 2926, 3756, 2353, 2920, 1263, 4944, 128, 6043, 332, 7333, 3059, 2072, 2343, 8277]"
"[576, 5513, 9600]","[7939, 433, 704, 382, 1674, 2037, 5948, 3100, 330, 4735, 4450, 1159, 518, 4425, 197, 7394, 809, 7912, 3236, 3828]"
"[800, 4788]","[2214, 1853, 3467, 1382, 340, 1827, 1929, 541, 678, 1317, 3262, 2089, 3363, 955, 5739, 6447, 149, 2695, 222, 1587]"
[1210],"[4635, 1797, 812, 3213, 169, 188, 1131, 1549, 2092, 276, 541, 128, 2592, 5383, 3238, 5293, 831, 2323, 2099, 6991]"
"[4, 3285]","[5336, 1252, 2444, 2377, 3468, 3311, 1104, 2214, 1714, 1629, 4429, 7985, 5025, 7540, 2042, 5819, 7918, 2553, 3412, 8494]"
"[953, 4444]","[600, 1913, 1969, 1968, 2112, 477, 311, 324, 6532, 1043, 1709, 9396, 4697, 970, 2115, 4792, 3314, 506, 3325, 1875]"
[3510],"[1662, 1412, 194, 840, 3714, 7820, 4901, 3037, 2538, 1134, 8300, 3106, 2101, 5653, 5837, 868, 318, 2628, 683, 1099]"
[4098],"[6717, 1522, 4506, 4751, 236, 5157, 2382, 1373, 6378, 1224, 5665, 3178, 3022, 6963, 8316, 842, 4115, 5130, 8477, 164]"
[2081],"[3823, 4885, 8015, 3583, 304, 4713, 2035, 7904, 970, 1433, 3755, 2876, 2103, 1405, 2249, 1555, 6740, 5337, 2424, 2106]"
[833],"[8942, 4950, 3144, 1287, 834, 53, 699, 7609, 5499, 249, 434, 4021, 5940, 131, 4220, 122, 517, 4125, 1342, 7396]"
[2068],"[92, 629, 1025, 2069, 128, 2913, 5513, 7025, 127, 2852, 1251, 1596, 276, 5116, 1293, 4351, 2068, 3213, 123, 129]"
"[3205, 128]","[1251, 8174, 92, 2068, 752, 5978, 129, 2067, 3164, 1590, 7508, 3246, 3125, 5825, 2581, 4609, 95, 5499, 6963, 782]"
"[2385, 6057, 8320, 5311, 3335]","[1, 1202, 2795, 321, 4576, 594, 1275, 2256, 3059, 7003, 835, 6684, 852, 2649, 8476, 6710, 1369, 7355, 2180, 2771]"
[1205],"[568, 1206, 331, 129, 7165, 1022, 1799, 15, 1184, 475, 4802, 3944, 553, 269, 3238, 136, 7841, 3249, 1100, 1625]"
"[12, 6]","[442, 36, 171, 566, 273, 1924, 966, 304, 278, 2146, 1184, 166, 195, 329, 2381, 295, 3117, 2330, 2331, 1994]"
[3410],"[9544, 6412, 331, 7126, 704, 7517, 3144, 8463, 4650, 1410, 131, 3242, 178, 2545, 4439, 1782, 4712, 2025, 314, 4013]"
"[8511, 5512]","[6046, 5152, 8152, 2739, 1102, 7022, 2165, 4822, 3033, 3682, 1050, 2657, 7142, 4276, 291, 7902, 5983, 6215, 9534, 9548]"
[1297],"[1021, 976, 152, 9, 2556, 8, 18, 15, 1913, 331, 756, 594, 1099, 6270, 195, 1528, 330, 595, 290, 1886]"
[2108],"[6683, 1220, 5023, 1994, 317, 255, 4146, 3021, 4653, 5302, 8341, 4270, 1494, 35, 1742, 6387, 5396, 1920, 15, 8575]"
[735],"[753, 3249, 7261, 602, 6981, 354, 5810, 736, 4851, 324, 704, 895, 3246, 53, 220, 4317, 6128, 28, 325, 1371]"
"[4742, 4853]","[9103, 6874, 3257, 2161, 7241, 4697, 2255, 759, 786, 4019, 602, 5285, 2092, 3880, 9603, 1857, 351, 2333, 4731, 3701]"
"[2210, 4706, 1690]","[6376, 3606, 1564, 1750, 5452, 5627, 7927, 2484, 2212, 7974, 6860, 4735, 5703, 9499, 1072, 4707, 8602, 7779, 2666, 545]"
[956],"[1838, 2079, 1197, 2667, 3257, 2862, 6450, 1968, 4473, 945, 882, 1927, 340, 2176, 687, 1358, 1918, 4066, 675, 762]"
[5988],"[977, 4049, 8, 268, 2662, 2919, 4586, 614, 3657, 6095, 359, 84, 1733, 3803, 675, 617, 2971, 5585, 15, 1885]"
"[674, 53]","[204, 3609, 454, 594, 2219, 840, 450, 749, 36, 2215, 490, 104, 136, 823, 3143, 725, 461, 7680, 3605, 3260]"
"[201, 4351]","[188, 152, 475, 329, 7319, 2600, 3236, 2115, 3081, 6337, 3344, 6467, 6633, 6724, 2517, 434, 5938, 470, 136, 457]"
[501],"[1129, 634, 4279, 5394, 4620, 600, 489, 4245, 5608, 675, 3865, 1099, 893, 831, 8, 2072, 3471, 68, 4975, 2513]"
"[3113, 1055, 3208]","[1643, 5608, 8431, 2872, 4006, 8, 4851, 4397, 8284, 95, 2785, 158, 3421, 3190, 475, 7742, 3338, 129, 7503, 6024]"
[347],"[2498, 160, 152, 18, 3421, 2797, 5951, 1322, 3025, 2128, 1885, 675, 2453, 6288, 8695, 5386, 158, 81, 3683, 153]"
"[4167, 812, 238]","[954, 364, 5847, 188, 149, 292, 1733, 1049, 1184, 777, 470, 2985, 548, 2176, 3260, 224, 534, 356, 1886, 1367]"
[102],"[2334, 1538, 7710, 8823, 103, 1898, 5537, 152, 568, 204, 756, 330, 840, 1184, 4013, 476, 1747, 638, 693, 1022]"
"[1394, 1977, 1827]","[2594, 5004, 6769, 6277, 1674, 3366, 7386, 3144, 1371, 1817, 4245, 6566, 4352, 3290, 8769, 6443, 5887, 7432, 8477, 4030]"
[4263],"[343, 6477, 6362, 377, 5671, 481, 4264, 244, 2883, 681, 190, 396, 939, 7, 4065, 438, 1884, 7520, 211, 744]"
[4587],"[4539, 1806, 67, 7430, 2147, 1851, 9172, 2519, 7804, 2098, 3092, 2435, 1276, 1787, 1704, 1263, 1711, 2545, 2649, 1810]"
[970],"[2328, 874, 6051, 1466, 8712, 1686, 891, 184, 2113, 1246, 432, 2968, 478, 1503, 7990, 2248, 5672, 2098, 1457, 76]"
[64],"[65, 1863, 894, 2683, 735, 100, 1156, 13, 5958, 6416, 1025, 1457, 755, 1243, 3354, 2168, 4971, 2553, 337, 566]"
"[3994, 412]","[1250, 325, 413, 330, 534, 2872, 6327, 4021, 412, 8354, 1022, 118, 844, 281, 704, 425, 149, 324, 326, 2365]"
"[2925, 7809, 8589]","[6180, 5031, 118, 1954, 6531, 2446, 5993, 3319, 1865, 4592, 3851, 205, 2134, 2638, 480, 261, 2701, 7081, 455, 148]"
"[1117, 624]","[840, 160, 2603, 686, 535, 6322, 15, 454, 3173, 6854, 675, 756, 3074, 3091, 9, 4224, 954, 831, 3927, 382]"
[4270],"[2629, 8935, 3316, 6412, 1403, 1371, 1903, 2458, 3260, 4271, 100, 164, 194, 693, 6886, 1099, 2167, 4464, 4450, 224]"
[6560],"[6322, 362, 205, 2710, 3562, 3264, 160, 840, 408, 18, 3857, 6606, 2026, 3260, 2176, 5395, 8, 1653, 1897, 972]"
[117],"[719, 118, 6521, 957, 330, 1501, 325, 1548, 998, 8, 331, 899, 3233, 308, 704, 16, 734, 2485, 423, 1411]"
"[7560, 2394, 1873, 5199, 468]","[195, 679, 329, 2453, 451, 450, 41, 203, 238, 171, 2877, 194, 1364, 18, 3815, 331, 571, 855, 2625, 2629]"
"[3225, 2040]","[3526, 422, 2195, 3848, 5052, 2243, 7519, 4463, 391, 8333, 478, 5428, 2050, 3467, 8324, 3482, 2441, 1647, 5248, 9116]"
"[236, 906, 2115, 6068]","[4246, 6661, 3583, 9683, 5163, 1521, 4945, 7557, 2, 2035, 8389, 7852, 4885, 224, 239, 3059, 179, 6122, 548, 4631]"
[8844],"[7906, 3316, 891, 434, 594, 5634, 1133, 7452, 734, 4504, 709, 1185, 95, 6092, 830, 3579, 2514, 417, 12, 104]"
[671],"[7108, 17, 906, 2514, 8264, 3080, 1481, 3297, 5293, 290, 304, 1360, 6028, 4999, 7832, 191, 3525, 3259, 7437, 672]"
"[984, 2249]","[1252, 4227, 2106, 2250, 2000, 7413, 1899, 5496, 19, 4559, 706, 17, 607, 3312, 2123, 1811, 7290, 1653, 2045, 3705]"
[354],"[8776, 379, 704, 205, 107, 1630, 6128, 2703, 3806, 2605, 7681, 2112, 430, 3686, 330, 1932, 2072, 1276, 3368, 2586]"
"[9483, 5941]","[5166, 613, 7346, 2642, 5095, 2670, 2818, 4788, 3656, 4576, 476, 7566, 9500, 2704, 3490, 3047, 8829, 5946, 4559, 5784]"
"[9397, 3508]","[1667, 7414, 278, 282, 2631, 2088, 8963, 2099, 195, 4717, 5803, 1277, 19, 856, 36, 4043, 1512, 829, 104, 1413]"
[2324],"[2325, 9397, 518, 218, 5149, 477, 3998, 4274, 788, 7343, 1914, 3815, 2802, 1609, 2597, 4461, 9748, 2791, 41, 2289]"
[5953],"[6265, 4434, 2711, 278, 4735, 2692, 595, 102, 1898, 1184, 2448, 1386, 3217, 568, 4579, 220, 2343, 5954, 1486, 1142]"
[4320],"[1308, 434, 358, 379, 4321, 5116, 3118, 3029, 1386, 2584, 812, 1203, 675, 842, 194, 433, 197, 2605, 2334, 5386]"
"[5769, 5885]","[1513, 60, 3642, 1930, 8769, 3030, 384, 678, 5231, 7519, 564, 496, 2695, 349, 4697, 1676, 2778, 8672, 4984, 8893]"
[8409],"[1197, 5079, 3264, 15, 53, 1535, 658, 133, 6659, 1453, 858, 1178, 2447, 3315, 734, 152, 2106, 3324, 1266, 2142]"
[2229],"[5684, 1733, 5350, 9476, 4004, 3894, 944, 953, 1149, 1147, 6008, 6913, 638, 1185, 2924, 2395, 2607, 1740, 3646, 1253]"
[8],"[330, 1535, 331, 4995, 152, 3866, 325, 1928, 4802, 18, 1767, 2334, 906, 9, 707, 4697, 8265, 956, 28, 959]"
